,ACC0105,ACC0138,MiREL002,MiREL007,MiRES013,MiRES002,ACC0194,ACC0038,ACC0002,MiREL011,ACC0070,ACC0101,MiREL018,ACC0061,ACC0049,MiREL006,ACC0166,ACC0177,MiREL014,MiREL016,MiRES011,MiREL013,ACC0115,MiRES003,MiREL020,ACC0014,ACC0134,MiREL019,ACC0119,ACC0113,ACC0062,ACC0135,ACC0118,MiRES008,ACC0127,MiRES005,ACC0031,ACC0160,MiREL005,MiRES001,MiRES012,ACC0158,ACC0085,MiRES009,MiREL008,ACC0191,MiREL009,MiRES010,MiREL015,MiREL003,ACC0020,MiREL001,MiREL010,ACC0097,ACC0189,ACC0088,ACC0027,ACC0136,MiREL012,ACC0077,ACC0050,ACC0121,ACC0108,ACC0092,ACC0114,ACC0035,ACC0162,ACC0098,ACC0157,ACC0102,ACC0093,ACC0037,ACC0110,ACC0159,ACC0012,ACC0072,ACC0142,ACC0147,MIRES001,ACC0199,ACC0261,MiREL017,ACC0192,ACC0034,MiRES004,ACC0197,ACC0141,ACC0013,MIRES007,ACC0004,ACC0104,ACC0265,ACC0131,MiRES007,ACC0107,ACC0056,ACC0083,ACC0036,ACC0163,ACC0164,ACC0074,ACC0080,ACC0204,ACC0078,ACC0066,ACC0169,ACC0008,ACC0032,ACC0103,ACC0190,ACC0047,ACC0016,ACC0065,ACC0021,ACC0133,ACC0184,ACC0087,ACC0167,ACC0054,ACC0259,ACC0009,ACC0125,ACC0096,ACC0023,ACC0048,ACC0052,ACC0149,ACC0154,ACC0079,ACC0057,ACC0064,ACC0174,ACC0089
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bovis,0.0,0.0,0.0,0.0,0.17713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75616,0.0,0.0,0.0,0.0,14.42533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bovis|t__SGB4272,0.0,0.0,0.0,0.0,0.17713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75616,0.0,0.0,0.0,0.0,14.42533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bromii,0.0,0.0,17.02404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48975,0.0,0.0,0.0,0.0,0.0,2.63085,0.0,0.0,0.7568,0.0,0.0,6.34801,2.33189,0.0,0.0,0.0,0.0,0.06025,0.0,0.0,3.05638,0.0,0.0,0.0,0.0,3.26198,0.0,0.0,2.28965,0.0,0.0,0.0,3.78522,0.0,0.0,0.0,0.0,0.0,0.6371,0.0,0.0,0.84238,0.0,0.0,0.0,10.41423,0.0,0.0,4.01599,0.0,5.90837,2.27277,0.0,0.0,0.0,0.0,0.12779,13.64377,0.0,0.0,0.0,0.0,4.84684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64427,0.0,0.0,0.0,0.0,4.74572,0.0,0.0,2.20206,0.0,3.05259,0.0,0.0,0.0,0.0,0.90235,0.0,7.95084,7.89495,0.0,0.0,0.0,0.0,0.0,0.0,3.38776,0.0,3.82184,0.0,0.0,0.79016,0.0,0.02466,0.0,0.8449
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_bromii|t__SGB4285,0.0,0.0,17.02404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48975,0.0,0.0,0.0,0.0,0.0,2.63085,0.0,0.0,0.7568,0.0,0.0,6.34801,2.33189,0.0,0.0,0.0,0.0,0.06025,0.0,0.0,3.05638,0.0,0.0,0.0,0.0,3.26198,0.0,0.0,2.28965,0.0,0.0,0.0,3.78522,0.0,0.0,0.0,0.0,0.0,0.6371,0.0,0.0,0.84238,0.0,0.0,0.0,10.41423,0.0,0.0,4.01599,0.0,5.90837,2.27277,0.0,0.0,0.0,0.0,0.12779,13.64377,0.0,0.0,0.0,0.0,4.84684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64427,0.0,0.0,0.0,0.0,4.74572,0.0,0.0,2.20206,0.0,3.05259,0.0,0.0,0.0,0.0,0.90235,0.0,7.95084,7.89495,0.0,0.0,0.0,0.0,0.0,0.0,3.38776,0.0,3.82184,0.0,0.0,0.79016,0.0,0.02466,0.0,0.8449
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_callidus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08389,0.0,0.0,0.0,0.0,0.0,0.0,0.1032,0.0,0.00567,0.0,0.0,0.0,0.0,0.0,0.0,0.08945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_callidus|t__SGB4422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08389,0.0,0.0,0.0,0.0,0.0,0.0,0.1032,0.0,0.00567,0.0,0.0,0.0,0.0,0.0,0.0,0.08945
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_gauvreauii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01128,0.0,0.0,0.0,0.0,0.0,0.0,0.08284,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00905,0.0,0.0,0.0,0.0,0.01902,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.04733,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_gauvreauii|t__SGB29375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01128,0.0,0.0,0.0,0.0,0.0,0.0,0.08284,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00905,0.0,0.0,0.0,0.0,0.01902,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.04733,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF13_28,3.61392,2.14614,0.0,0.0,0.0,25.16061,0.48069,0.0,1.31051,3.89404,0.0,0.47201,1.01624,7.1837,0.0,2.01895,0.0,0.1817,0.77965,0.0,0.0,0.0,0.0,0.44031,0.0,9.2749,0.0,0.0,0.0,0.12325,0.0,0.0,0.03493,2.74722,0.0,1.75158,7.26603,14.52656,0.83845,0.0,0.435,9.97922,0.0,7.18464,1.02302,0.72119,18.1049,0.27775,0.03082,0.18258,0.67706,0.00095,0.0,11.69621,0.0,10.12833,0.52215,1.42959,0.66351,0.0,0.5724,2.7715,0.06747,15.72921,0.00809,0.0,0.0,0.0,0.26219,0.0,0.50799,5.67462,0.48798,10.60673,0.28363,0.39468,1.76685,0.1394,0.0,1.796,0.0,10.29341,0.0,0.0,0.54981,0.0,0.06205,0.65043,0.19421,0.0,22.52765,0.21755,0.71275,1.76249,0.14932,0.0,4.81867,0.67385,0.00029,10.30444,0.0,7.25856,0.57758,0.01878,0.29985,0.07583,0.01182,0.0764,0.03946,0.0,0.03172,5.26963,0.0,1.40399,0.28248,19.6305,0.22154,0.0,5.68791,0.27843,3.82076,0.04262,0.0,0.10962,1.0324,1.81014,4.57777,10.72108,0.0,0.0,0.0,0.0,0.03388
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF13_28|t__SGB4834,3.61392,2.14614,0.0,0.0,0.0,25.16061,0.48069,0.0,1.31051,3.89404,0.0,0.47201,1.01624,7.1837,0.0,2.01895,0.0,0.1817,0.77965,0.0,0.0,0.0,0.0,0.44031,0.0,9.2749,0.0,0.0,0.0,0.12325,0.0,0.0,0.03493,2.74722,0.0,1.75158,7.26603,14.52656,0.83845,0.0,0.435,9.97922,0.0,7.18464,1.02302,0.72119,18.1049,0.27775,0.03082,0.18258,0.67706,0.00095,0.0,11.69621,0.0,10.12833,0.52215,1.42959,0.66351,0.0,0.5724,2.7715,0.06747,15.72921,0.00809,0.0,0.0,0.0,0.26219,0.0,0.50799,5.67462,0.48798,10.60673,0.28363,0.39468,1.76685,0.1394,0.0,1.796,0.0,10.29341,0.0,0.0,0.54981,0.0,0.06205,0.65043,0.19421,0.0,22.52765,0.21755,0.71275,1.76249,0.14932,0.0,4.81867,0.67385,0.00029,10.30444,0.0,7.25856,0.57758,0.01878,0.29985,0.07583,0.01182,0.0764,0.03946,0.0,0.03172,5.26963,0.0,1.40399,0.28248,19.6305,0.22154,0.0,5.68791,0.27843,3.82076,0.04262,0.0,0.10962,1.0324,1.81014,4.57777,10.72108,0.0,0.0,0.0,0.0,0.03388
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF41_9,0.0,0.0,0.0,0.0,0.0,0.0,0.06592,0.0,0.0,0.0,0.0,0.0,0.14611,0.0,0.0,0.0,0.0,0.17367,1.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01809,0.0,0.0,0.0,0.0,0.28025,0.0,0.0,0.0,0.02711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29559,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,1.27143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08153,0.0,0.2185,0.0,0.0,0.0,0.1164,0.0,0.00528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08569,0.0,0.3108,0.0,0.0,0.0,0.12367,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF41_9|t__SGB25497,0.0,0.0,0.0,0.0,0.0,0.0,0.06592,0.0,0.0,0.0,0.0,0.0,0.14611,0.0,0.0,0.0,0.0,0.17367,1.72144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01809,0.0,0.0,0.0,0.0,0.28025,0.0,0.0,0.0,0.02711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29559,0.0,0.0,0.0,0.00233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,1.27143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08153,0.0,0.2185,0.0,0.0,0.0,0.1164,0.0,0.00528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08569,0.0,0.3108,0.0,0.0,0.0,0.12367,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF46_10NS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF46_10NS|t__SGB4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_BSD2780120874_150323_B10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44627,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_BSD2780120874_150323_B10|t__SGB4290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44627,0.0,0.0,0.0,0.0,0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_NSJ_13,0.0,0.0,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.0,0.00978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.07829,0.02318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01312,0.0,0.0,0.00168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19921,0.0,0.0,0.0,0.0,0.07741,0.04099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692,0.00534,0.0,0.04335,0.07993,0.0,0.0,0.0,0.0,0.04542,0.0,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_NSJ_13|t__SGB4553_group,0.0,0.0,0.0,0.0,0.0,0.0,0.00871,0.0,0.0,0.0,0.0,0.0,0.00978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.07829,0.02318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01312,0.0,0.0,0.00168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19921,0.0,0.0,0.0,0.0,0.07741,0.04099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0692,0.00534,0.0,0.04335,0.07993,0.0,0.0,0.0,0.0,0.04542,0.0,0.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium,0.08142,0.12348,0.2618,0.1932,0.0,0.30205,0.48665,0.16876,0.0,0.0,0.13634,0.0,0.0,0.0,0.91206,0.38023,0.0,0.12667,0.0,2.22828,0.0,0.0,8e-05,0.29919,0.04566,0.0,0.00773,0.0,0.13607,0.0,0.0,0.0,0.11656,0.0,0.02532,0.02822,0.04323,0.57368,0.11048,0.05106,0.00129,0.00765,0.22223,0.63729,0.05556,0.0,0.10345,0.63193,0.0155,0.08073,0.13498,0.04068,0.00159,0.03125,0.31436,0.08878,0.06997,0.02139,0.18276,0.05783,0.20263,0.0,0.42476,2.99712,0.0,0.44795,0.78008,0.22673,0.38365,0.0,0.0,0.0,0.05175,0.0,0.0,0.14221,0.0189,0.12429,0.01721,0.0,0.0,0.0,0.0,0.01153,0.33919,0.0378,6.32478,0.0,0.0,0.2268,0.0,0.08024,0.0,0.02273,0.2142,2.14602,0.0,0.28069,0.42647,1.36681,0.0,0.40669,0.37724,0.13434,0.02619,0.0,0.61092,0.01583,0.32374,0.0,0.02717,0.0,0.0,0.18054,0.0,0.0,0.05541,0.0,0.08155,0.0018,0.26294,0.13648,0.0,0.43529,1.23292,0.0,0.06213,0.02866,0.05102,0.76459,0.76808,0.06242,1.88105
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans,0.08142,0.12348,0.2618,0.1932,0.0,0.30205,0.48665,0.16876,0.0,0.0,0.13634,0.0,0.0,0.0,0.91206,0.38023,0.0,0.12667,0.0,2.22828,0.0,0.0,8e-05,0.29919,0.04566,0.0,0.00773,0.0,0.13607,0.0,0.0,0.0,0.11656,0.0,0.02532,0.02822,0.04323,0.57368,0.11048,0.05106,0.00129,0.00765,0.22223,0.63729,0.05556,0.0,0.10345,0.63193,0.0155,0.08073,0.13498,0.04068,0.00159,0.03125,0.31436,0.08878,0.06997,0.02139,0.18276,0.05783,0.20263,0.0,0.42476,2.99712,0.0,0.44795,0.78008,0.22673,0.38365,0.0,0.0,0.0,0.05175,0.0,0.0,0.14221,0.0189,0.12429,0.01721,0.0,0.0,0.0,0.0,0.01153,0.33919,0.0378,6.32478,0.0,0.0,0.2268,0.0,0.08024,0.0,0.02273,0.2142,2.14602,0.0,0.28069,0.42647,1.36681,0.0,0.40669,0.37724,0.13434,0.02619,0.0,0.61092,0.01583,0.32374,0.0,0.02717,0.0,0.0,0.18054,0.0,0.0,0.05541,0.0,0.08155,0.0018,0.26294,0.13648,0.0,0.43529,1.23292,0.0,0.06213,0.02866,0.05102,0.76459,0.76808,0.06242,1.88105
